incidentnum,signal,offincident,premise,incident_address,reporteddate,mo,crime_category,geocoded_column/latitude,geocoded_column/longitude,geocoded_column/human_address,Dallas_Index,Zillow_Index,Distance,zpid,Status Type,Status Text,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address_consolidated,Street,City,State,Zipcode,Latitude_consolidated,Longitude_consolidated,is zillow owned,Image URL,Detail URL,Search Page URL,Time On Zillow (days),Calculated Price Per Sqft
812927-2023,,BMV,Apartment Residence,2802 N CARROLL AVE,9/17/2023 14:47,,LARCENY/ THEFT OFFENSES,32.81135,-96.7889,"{""address"": ""2802 N CARROLL AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75204""}",171,616,0.208856,2.06E+09,FOR_SALE,New construction,665000,1931,344,644700,334,4259,8154.432,sqft,3,3,"4642 Coles Manor Pl #106, Dallas, TX 75204",4642 Coles Manor Pl #106,Dallas,TX,75204,32.81149,-96.7867,FALSE,https://photos.zillowstatic.com/fp/a1a56eee5966ff6db31b0094c3030e8c-p_e.jpg,https://www.zillow.com/homedetails/4642-Coles-Manor-Pl-106-Dallas-TX-75204/2057962517_zpid/,https://www.zillow.com/dallas-tx/17_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A17%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,146,344.38
167313-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Apartment Parking Lot,4030 N CENTRAL EXPY,9/16/2023 22:35,UNK SUSP TOOK COMP'S VEHICLE WITHOUT CONSENT,MOTOR VEHICLE THEFT,32.81157,-96.7902,"{""address"": ""4030 N CENTRAL EXPY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75204""}",391,616,0.327491,2.06E+09,FOR_SALE,New construction,665000,1931,344,644700,334,4259,8154.432,sqft,3,3,"4642 Coles Manor Pl #106, Dallas, TX 75204",4642 Coles Manor Pl #106,Dallas,TX,75204,32.81149,-96.7867,FALSE,https://photos.zillowstatic.com/fp/a1a56eee5966ff6db31b0094c3030e8c-p_e.jpg,https://www.zillow.com/homedetails/4642-Coles-Manor-Pl-106-Dallas-TX-75204/2057962517_zpid/,https://www.zillow.com/dallas-tx/17_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A17%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,146,344.38
812936-2023,,BMV,Apartment Residence,2737 N FITZHUGH AVE,9/17/2023 11:19,,LARCENY/ THEFT OFFENSES,32.81482,-96.7864,"{""address"": ""2737 N FITZHUGH AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75204""}",394,616,0.371475,2.06E+09,FOR_SALE,New construction,665000,1931,344,644700,334,4259,8154.432,sqft,3,3,"4642 Coles Manor Pl #106, Dallas, TX 75204",4642 Coles Manor Pl #106,Dallas,TX,75204,32.81149,-96.7867,FALSE,https://photos.zillowstatic.com/fp/a1a56eee5966ff6db31b0094c3030e8c-p_e.jpg,https://www.zillow.com/homedetails/4642-Coles-Manor-Pl-106-Dallas-TX-75204/2057962517_zpid/,https://www.zillow.com/dallas-tx/17_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A17%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,146,344.38
167313-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Apartment Parking Lot,4030 N CENTRAL EXPY,9/16/2023 22:35,UNK SUSP TOOK COMP'S VEHICLE WITHOUT CONSENT,MOTOR VEHICLE THEFT,32.81157,-96.7902,"{""address"": ""4030 N CENTRAL EXPY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75204""}",468,616,0.327491,2.06E+09,FOR_SALE,New construction,665000,1931,344,644700,334,4259,8154.432,sqft,3,3,"4642 Coles Manor Pl #106, Dallas, TX 75204",4642 Coles Manor Pl #106,Dallas,TX,75204,32.81149,-96.7867,FALSE,https://photos.zillowstatic.com/fp/a1a56eee5966ff6db31b0094c3030e8c-p_e.jpg,https://www.zillow.com/homedetails/4642-Coles-Manor-Pl-106-Dallas-TX-75204/2057962517_zpid/,https://www.zillow.com/dallas-tx/17_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A17%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,146,344.38
167516-2023,7X - MAJOR ACCIDENT,TRAF VIO -DUTY ON STRIKE FIX/HWY LANDSCAPE > OR EQUAL $200 TC 550.025(b)2,"Highway, Street, Alley ETC",9800 MILITARY PKWY,9/17/2023 11:29,UNK VEH HIT LIGHT POLE AND FLED LOCATION.,TRAFFIC VIOLATION - HAZARDOUS,32.76825,-96.6533,"{""address"": ""9800 MILITARY PKWY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75227""}",172,635,0.71823,96519071,FOR_SALE,New construction,335000,1392,241,426400,241.5,1588,3963.96,sqft,3,2,"15 Scarsdale Ln, Dallas, TX 75214",15 Scarsdale Ln,Dallas,TX,75214,32.77202,-96.6595,FALSE,https://photos.zillowstatic.com/fp/739abee13c78c0ba863978340031abc3-p_e.jpg,https://www.zillow.com/homedetails/15-Scarsdale-Ln-Dallas-TX-75214/96519071_zpid/,https://www.zillow.com/dallas-tx/17_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A17%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,6,240.66
812913-2023,,CRIM MISCHIEF > OR EQUAL $100 < $750,Single Family Residence - Occupied,3630 APPLE VALLEY WAY,9/16/2023 10:48,,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,32.76802,-96.6516,"{""address"": ""3630 APPLE VALLEY WAY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75227""}",327,635,0.858975,96519071,FOR_SALE,New construction,335000,1392,241,426400,241.5,1588,3963.96,sqft,3,2,"15 Scarsdale Ln, Dallas, TX 75214",15 Scarsdale Ln,Dallas,TX,75214,32.77202,-96.6595,FALSE,https://photos.zillowstatic.com/fp/739abee13c78c0ba863978340031abc3-p_e.jpg,https://www.zillow.com/homedetails/15-Scarsdale-Ln-Dallas-TX-75214/96519071_zpid/,https://www.zillow.com/dallas-tx/17_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A17%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,6,240.66
812922-2023,,THEFT OF PROP (AUTO ACC) > OR EQUAL $100 <$750 (NOT EMP)PC31.03(e2A),Apartment Parking Lot,9505 ROYAL LN,9/17/2023 21:03,,LARCENY/ THEFT OFFENSES,32.89424,-96.7376,"{""address"": ""9505 ROYAL LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75243""}",175,103,0.231952,26933915,FOR_SALE,Condo for sale,150000,745,201,148200,199,1015,3.605,acres,1,1,"9600 Royal Ln APT 616, Dallas, TX 75243",9600 Royal Ln APT 616,Dallas,TX,75243,32.89215,-96.7376,FALSE,https://photos.zillowstatic.com/fp/b96d79a1aa98c94a11707a8edc8192a7-p_e.jpg,https://www.zillow.com/homedetails/9600-Royal-Ln-APT-616-Dallas-TX-75243/26933915_zpid/,https://www.zillow.com/dallas-tx/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,3,201.34
167831-2023,6XA - MAJOR DIST AMBULANCE,ASSAULT -BODILY INJURY ONLY,Apartment Residence,11050 WOODMEADOW PKWY,9/17/2023 16:34,SUS GRABBED COMP BY THE NECK AND PUNCHED HER CAUSING PAIN,ASSAULT OFFENSES,32.84943,-96.6432,"{""address"": ""11050 WOODMEADOW PKWY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75228""}",181,748,0.86501,26885094,FOR_SALE,House for sale,649999,3385,192,616800,182,3394,0.33,acres,4,3,"3927 Fairlakes Dr, Dallas, TX 75228",3927 Fairlakes Dr,Dallas,TX,75228,32.8423,-96.6395,FALSE,https://photos.zillowstatic.com/fp/ac2d50db4cfb69ab2046b81514bef2c1-p_e.jpg,https://www.zillow.com/homedetails/3927-Fairlakes-Dr-Dallas-TX-75228/26885094_zpid/,https://www.zillow.com/dallas-tx/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,169,192.02
167583-2023,40/01 - OTHER,INJURED PERSON- PUBLIC PROPERTY (OTHER THAN FIREARM) (NO OFFENSE),Parking (Business),9049 FOREST LN,9/17/2023 13:31,COMP HAD HURT FOOT,MISCELLANEOUS,32.90953,-96.7473,"{""address"": ""9049 FOREST LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75243""}",184,680,0.4469,26852666,FOR_SALE,House for sale,295000,1482,199,426400,241.5,2760,8058.6,sqft,4,2,"8734 Forest Green Dr, Dallas, TX 75243",8734 Forest Green Dr,Dallas,TX,75243,32.90839,-96.7519,FALSE,https://photos.zillowstatic.com/fp/f284378d21f53798244b4dd7b7bfd562-p_e.jpg,https://www.zillow.com/homedetails/8734-Forest-Green-Dr-Dallas-TX-75243/26852666_zpid/,https://www.zillow.com/dallas-tx/18_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A18%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,46,199.06
167865-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking (Business),6464 E MOCKINGBIRD LN,9/17/2023 18:16,UNKN SUSP TOOK COMP'S VEH W/O CONSENT AND FLED,MOTOR VEHICLE THEFT,32.83547,-96.7505,"{""address"": ""6464 E MOCKINGBIRD LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75214""}",186,597,0.152261,26706169,FOR_SALE,House for sale,2535000,4841,524,2415900,499,14952,7579.44,sqft,5,6,"6521 Winton St, Dallas, TX 75214",6521 Winton St,Dallas,TX,75214,32.83551,-96.7489,FALSE,https://photos.zillowstatic.com/fp/a38cb8c4ea2ba086800b9a599b4cf6e8-p_e.jpg,https://www.zillow.com/homedetails/6521-Winton-St-Dallas-TX-75214/26706169_zpid/,https://www.zillow.com/dallas-tx/16_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A16%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,37,523.65
167865-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking (Business),6464 E MOCKINGBIRD LN,9/17/2023 18:16,UNKN SUSP TOOK COMP'S VEH W/O CONSENT AND FLED,MOTOR VEHICLE THEFT,32.83547,-96.7505,"{""address"": ""6464 E MOCKINGBIRD LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75214""}",210,597,0.152261,26706169,FOR_SALE,House for sale,2535000,4841,524,2415900,499,14952,7579.44,sqft,5,6,"6521 Winton St, Dallas, TX 75214",6521 Winton St,Dallas,TX,75214,32.83551,-96.7489,FALSE,https://photos.zillowstatic.com/fp/a38cb8c4ea2ba086800b9a599b4cf6e8-p_e.jpg,https://www.zillow.com/homedetails/6521-Winton-St-Dallas-TX-75214/26706169_zpid/,https://www.zillow.com/dallas-tx/16_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A16%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,37,523.65
167784-2023,58 - ROUTINE INVESTIGATION,HARASSMENT-REPEATED ELECTRONIC COMMUNICATION,Apartment Complex/Building,12516 AUDELIA RD,9/17/2023 19:18,SUSP CONT CALLING THE COMP W/O CONSENT,ASSAULT OFFENSES,32.91896,-96.714,"{""address"": ""12516 AUDELIA RD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75243""}",188,118,0.432872,2.07E+09,FOR_SALE,Condo for sale,75000,486,154,426400,241.5,978,8.814,acres,1,1,"9827 Walnut St APT N304, Dallas, TX 75243",9827 Walnut St APT N304,Dallas,TX,75243,32.92285,-96.7137,FALSE,https://photos.zillowstatic.com/fp/6caf5fbde7c36cc1e5bae74712543c1c-p_e.jpg,https://www.zillow.com/homedetails/9827-Walnut-St-APT-N304-Dallas-TX-75243/2067399630_zpid/,https://www.zillow.com/dallas-tx/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,154.32
166932-2023,6X - MAJOR DIST (VIOLENCE),THEFT OF PROP <$100 - OTHER THAN SHOPLIFT,Single Family Residence - Occupied,12804 WHISPERING HILLS DR,9/16/2023 13:42,SUSP TOOK COMPS PROPERTY W/O CONSENT.,LARCENY/ THEFT OFFENSES,32.92161,-96.7088,"{""address"": ""12804 WHISPERING HILLS DR"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75243""}",276,118,0.482016,2.07E+09,FOR_SALE,Condo for sale,75000,486,154,426400,241.5,978,8.814,acres,1,1,"9827 Walnut St APT N304, Dallas, TX 75243",9827 Walnut St APT N304,Dallas,TX,75243,32.92285,-96.7137,FALSE,https://photos.zillowstatic.com/fp/6caf5fbde7c36cc1e5bae74712543c1c-p_e.jpg,https://www.zillow.com/homedetails/9827-Walnut-St-APT-N304-Dallas-TX-75243/2067399630_zpid/,https://www.zillow.com/dallas-tx/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,154.32
166931-2023,6X - MAJOR DIST (VIOLENCE),"THEFT OF PROP > OR EQUAL $2,500 <$30K (NOT SHOPLIFT) PC31.03(e4A)",Single Family Residence - Occupied,12804 WHISPERING HILLS DR,9/16/2023 13:05,SUSP TOOK COMPS PROPERTY W/O CONSENT.,LARCENY/ THEFT OFFENSES,32.92161,-96.7088,"{""address"": ""12804 WHISPERING HILLS DR"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75243""}",287,118,0.482016,2.07E+09,FOR_SALE,Condo for sale,75000,486,154,426400,241.5,978,8.814,acres,1,1,"9827 Walnut St APT N304, Dallas, TX 75243",9827 Walnut St APT N304,Dallas,TX,75243,32.92285,-96.7137,FALSE,https://photos.zillowstatic.com/fp/6caf5fbde7c36cc1e5bae74712543c1c-p_e.jpg,https://www.zillow.com/homedetails/9827-Walnut-St-APT-N304-Dallas-TX-75243/2067399630_zpid/,https://www.zillow.com/dallas-tx/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,154.32
167501-2023,7X - MAJOR ACCIDENT,ABANDONED PROPERTY (NO OFFENSE),"Highway, Street, Alley ETC",2700 MARTIN LUTHER KING JR BLVD,9/17/2023 2:07,UNK SUSP LEFT CRASHED VEHICLE AT THE LISTED LOCATION,MISCELLANEOUS,32.76809,-96.7695,"{""address"": ""2700 MARTIN LUTHER KING JR BLVD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75215""}",194,737,0.10358,26681347,FOR_SALE,House for sale,420000,2546,165,426400,241.5,3969,0.264,acres,3,3,"2700 South Blvd, Dallas, TX 75215",2700 South Blvd,Dallas,TX,75215,32.76883,-96.7702,FALSE,https://photos.zillowstatic.com/fp/9eea90f36ff6ecc21e53f6daaffc3342-p_e.jpg,https://www.zillow.com/homedetails/2700-South-Blvd-Dallas-TX-75215/26681347_zpid/,https://www.zillow.com/dallas-tx/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,20,164.96
167094-2023,55 - TRAFFIC STOP,VIO BOND/PROTECTIVE ORDER,"Highway, Street, Alley ETC",3000 MARTIN LUTHER KING JR BLVD,9/16/2023 16:05,AP VIOLATED CONDITIONS OF BOND,ALL OTHER OFFENSES,32.77126,-96.7648,"{""address"": ""3000 MARTIN LUTHER KING JR BLVD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75215""}",263,737,0.571194,26681347,FOR_SALE,House for sale,420000,2546,165,426400,241.5,3969,0.264,acres,3,3,"2700 South Blvd, Dallas, TX 75215",2700 South Blvd,Dallas,TX,75215,32.76883,-96.7702,FALSE,https://photos.zillowstatic.com/fp/9eea90f36ff6ecc21e53f6daaffc3342-p_e.jpg,https://www.zillow.com/homedetails/2700-South-Blvd-Dallas-TX-75215/26681347_zpid/,https://www.zillow.com/dallas-tx/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,20,164.96
167513-2023,6XA - MAJOR DIST AMBULANCE,ASSAULT -BODILY INJURY ONLY,"Highway, Street, Alley ETC",300 SINGLETON BLVD,9/17/2023 5:06,SUSP PUSHED COMP TO THE GROUND CAUSING INJURY,ASSAULT OFFENSES,32.77854,-96.8278,"{""address"": ""300 SINGLETON BLVD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75212""}",198,358,1.030104,26832587,FOR_SALE,New construction,519990,1563,333,426400,241.5,2760,5009.4,sqft,3,3,"909 Nomas St, Dallas, TX 75212",909 Nomas St,Dallas,TX,75212,32.78159,-96.8382,FALSE,https://photos.zillowstatic.com/fp/6c20369911ca730032f4f2a202dfa229-p_e.jpg,https://www.zillow.com/homedetails/909-Nomas-St-Dallas-TX-75212/26832587_zpid/,https://www.zillow.com/dallas-tx/10_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A10%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,332.69
